num,score,Color,Light,Composition,color_feature,light_feature,composition_feature
8218.jpg,0.63255814,0.672868218,0.672868218,0.637984497,"[1.0, 0.11650485436893204, 0.36724609375, 0.14210526315789473, 0.217861328125, 0.3, 0.1]","[0.31627610775853965, 0.24269257627883342, 0.5310541002859478, 0.41795868324293767]","[0.511766815221254, 0.545546599885674, 0, 0, 0, 0.801401873, 0, 0, 0, 0.959375]"
8237.jpg,0.59,0.600555556,0.600555556,0.600555556,"[1.0, 0.23300970873786409, 0.20955403645833334, 0.24473684210526317, 0.114814453125, 0.25, 0.1]","[0.5198425203414698, 0.2622167072938794, 0.5854876046772877, 0.23824456587436765]","[0.67789383991749, 0.710511716623296, 0.796009607, 0, 0, 0, 0, 0, 0, 0]"
8286.jpg,0.609090909,0.617676768,0.617676768,0.602525253,"[1.0, 0.3786407766990291, 0.06421984777517564, 0.2868421052631579, 0.04828381147540984, 0.15, 0.1]","[0.5034725376637141, 0.2277605964440838, 0.6218672653487625, 0.21471912079653696]","[0.675483935133315, 0.701270884294666, 0.693814305, 0, 0, 0, 0, 0, 0, 0]"
8520.jpg,0.685714286,0.652380953,0.652380953,0.723809524,"[1.0, 0.11650485436893204, 0.376484375, 0.07105263157894737, 0.25111328125, 0.15, 0.1]","[0.6148750775477976, 0.3257499906800262, 0.6806531862745098, 0.29097868419800726]","[0.504577799916899, 0.51806855210089, 0, 0, 0, 0, 0, 0, 0, 0]"
8624.jpg,0.571794872,0.55940171,0.55940171,0.623504274,"[1.0, 0.11650485436893204, 0.18956380208333334, 0.13421052631578947, 0.09586263020833333, 0.15, 0.1]","[0.34469141823396027, 0.2860168339121799, 0.4144956214256536, 0.29223989216234625]","[0.67820856319722, 0.71171208184407, 0, 0, 0, 0, 0, 0, 0, 0]"
8635.jpg,0.55,0.578921569,0.578921569,0.564215687,"[1.0, 0.024271844660194174, 0.8822623697916666, 0.04473684210526316, 0.4255598958333333, 0.2, 0.1]","[0.062448729491796716, 0.15922462785396155, 0.07870802696078431, 0.18222005460359936]","[0.677381670404552, 0.70855513283506, 0, 0, 0.733666234, 0.617188673, 0, 0, 0, 0.984375]"
8645.jpg,0.4375,0.463541667,0.463541667,0.395032051,"[1.0, 0.16019417475728157, 0.2676412470725995, 0.28157894736842104, 0.13641320257611242, 0.25, 0.1]","[0.22950758005905064, 0.16542313462992167, 0.27029513649722187, 0.2037067477657143]","[0.678641832373814, 0.693471089413546, 0, 0, 0, 0.18424401, 0, 0, 0, 0]"
8705.jpg,0.471052632,0.529385965,0.529385965,0.414338732,"[1.0, 0.19902912621359223, 0.239814453125, 0.12894736842105264, 0.21517578125, 0.25, 0.8]","[0.5644084982986484, 0.2981058269696522, 0.6356952742034314, 0.2832621092290571]","[0.517778524132351, 0.56778376184134, 0.320811813, 0.312407007, 0, 0.637731402, 0, 0, 0, 0]"
8713.jpg,0.426470588,0.43382353,0.43382353,0.458333333,"[1.0, 0.2961165048543689, 0.15206380208333334, 0.5552631578947368, 0.07983723958333333, 0.75, 0.1]","[0.3503563673791664, 0.2565826394232931, 0.41687217881944444, 0.26012126246363426]","[0.525214394995782, 0.594475098589624, 0, 0, 0, 0, 0, 0, 0, 0]"
8799.jpg,0.553125,0.5890625,0.5890625,0.568229167,"[1.0, 0.21359223300970873, 0.24296223958333332, 0.7157894736842105, 0.04991861979166667, 0.65, 0.1]","[0.21614615644915683, 0.18228790339454776, 0.301914573120915, 0.23488945464430833]","[0.520550131003424, 0.577831944037994, 0, 0, 0, 0.709956742, 0, 0, 0, 0]"
8861.jpg,0.470588235,0.431372549,0.431372549,0.379084967,"[1.0, 0.13592233009708737, 0.45961588541666665, 0.26052631578947366, 0.13214192708333333, 0.55, 0.2]","[0.3127592703748166, 0.307025339965853, 0.33707143586601307, 0.3213412184242335]","[0.677268628635008, 0.708122763367514, 0.097390057, 0.457721117, 0, 0, 0, 0, 0, 0.896350241]"
8879.jpg,0.591666667,0.629166667,0.629166667,0.610648149,"[1.0, 0.03398058252427184, 0.8273828125, 0.018421052631578946, 0.8019954427083333, 0.15, 0.1]","[0.09827076663998932, 0.20936462354421947, 0.1119058797998366, 0.23501013720241704]","[0.676816948891055, 0.70639323035506, 0, 0, 0, 0, 0, 0, 0, 0]"
8948.jpg,0.5,0.552631579,0.552631579,0.51754386,"[1.0, 0.0825242718446602, 0.21527994791666666, 0.042105263157894736, 0.238427734375, 0.15, 0.1]","[0.3103039873667588, 0.13112218511537396, 0.6133828635620915, 0.2496863072822083]","[0.527449594861055, 0.59951884557219, 0, 0, 0, 0, 0, 0, 0, 0]"
8976.jpg,0.61875,0.60625,0.60625,0.632291667,"[1.0, 0.45145631067961167, 0.09357096354166666, 0.3815789473684211, 0.105234375, 0.5, 1.0]","[0.3997417717086835, 0.2222047646408626, 0.5063152062908497, 0.23699669188213787]","[0.679093572492476, 0.70901283027849, 0.140312625, 0, 0, 0, 0, 0, 0, 0.99375]"
8995.jpg,0.590909091,0.633838384,0.633838384,0.648989899,"[1.0, 0.0825242718446602, 0.64056640625, 0.07105263157894737, 0.43123697916666665, 0.1, 0.1]","[0.800421626984127, 0.2441884298353917, 0.8367423917483661, 0.19469726601975154]","[0.676281987519411, 0.704340807592098, 0, 0, 0, 0.403143571, 0, 0, 0, 0]"
9001.jpg,0.633333333,0.654273504,0.654273504,0.632905983,"[1.0, 0.1796116504854369, 0.24788411458333334, 0.2131578947368421, 0.14531575520833334, 0.45, 0.1]","[0.33864128984927305, 0.25440394888035417, 0.38841518586601304, 0.2907254289682435]","[0.678140650821057, 0.711453185986748, 0.327785183, 0, 0, 0.050354106, 0, 0, 0, 0]"
9003.jpg,0.503333333,0.529444445,0.529444445,0.496111111,"[1.0, 0.3640776699029126, 0.051171875, 0.3368421052631579, 0.06292643229166667, 0.3, 1.0]","[0.4637398709483793, 0.22788773798592324, 0.5407558083129085, 0.2483999125776354]","[0.674429651994418, 0.697200178301694, 0, 0, 0, 0.616608707, 0, 0, 0, 0.902767238]"
9029.jpg,0.748387097,0.750537635,0.750537635,0.777419355,"[1.0, 0.0825242718446602, 0.49529296875, 0.13157894736842105, 0.246171875, 0.15, 0.9]","[0.7598758253301321, 0.2694562530444611, 0.7776300040849673, 0.26096904716705766]","[0.677995772318606, 0.710900651142114, 0.226348499, 0, 0, 0, 0, 0, 0, 0]"
9089.jpg,0.676666667,0.716111112,0.716111112,0.666111112,"[1.0, 0.1553398058252427, 0.21169596354166667, 0.07368421052631578, 0.3449348958333333, 0.15, 0.1]","[0.40038390356142456, 0.10624624334313273, 0.5967189797794118, 0.09655911438259758]","[0.678132445092587, 0.711421899449034, 0, 0, 0, 0, 0, 0, 0, 0]"
9170.jpg,0.636666667,0.673888889,0.673888889,0.657222223,"[1.0, 0.24271844660194175, 0.17845052083333332, 0.24210526315789474, 0.099580078125, 0.45, 0.1]","[0.38087901827397624, 0.25872589775172306, 0.4952649994893791, 0.3012996784475262]","[0.677788866021938, 0.710111015461586, 0, 0, 0, 0, 0, 0, 0, 0]"
9237.jpg,0.517948718,0.536752137,0.536752137,0.523931624,"[1.0, 0.20388349514563106, 0.19013997395833335, 0.19473684210526315, 0.15528971354166668, 0.25, 0.3]","[0.4785547552354275, 0.23545232980059416, 0.5543000153186275, 0.25551363948277445]","[0.67912615330696, 0.708896492959768, 0.400028418, 0.384963982, 0, 0, 0, 0, 0, 0]"
9345.jpg,0.478787879,0.507070707,0.507070707,0.481818182,"[1.0, 0.2961165048543689, 0.12802001953125, 0.3131578947368421, 0.09916748046875, 0.25, 0.1]","[0.38908016331532613, 0.27901601489248085, 0.4686366517310049, 0.28525912781850427]","[0.69621821595783, 0.717512655814884, 0, 0, 0, 0, 0, 0, 0, 0.9625]"
9496.jpg,0.506451613,0.543548387,0.543548387,0.495161291,"[1.0, 0.529126213592233, 0.10025390625, 0.35, 0.04925130208333333, 0.3, 0.1]","[0.38711171968787517, 0.19943962820852468, 0.5356793938929738, 0.23478074195046816]","[0.682619159424689, 0.6979383319769, 0, 0, 0, 0, 0, 0, 0, 0]"
9520.jpg,0.517142857,0.525238095,0.525238095,0.553809524,"[1.0, 0.038834951456310676, 0.6843994038748137, 0.042105263157894736, 0.3766229508196721, 0.15, 0.1]","[0.0725470430107527, 0.10917392954244785, 0.12550029514041086, 0.17675437173074743]","[0.621760457800159, 0.680004601484282, 0, 0, 0, 0, 0, 0, 0, 0]"
9531.jpg,0.62,0.648888889,0.648888889,0.643333334,"[1.0, 0.11650485436893204, 0.3407268481717011, 0.10789473684210527, 0.2271835254372019, 0.4, 1.0]","[0.23126766615737204, 0.17184926096287453, 0.32393491458586615, 0.23327426618347355]","[0.680378357010765, 0.719948263017098, 0, 0, 0, 0, 0, 0, 0, 0.921875]"
9538.jpg,0.480645161,0.482258065,0.482258065,0.503763441,"[0.0, 0.038834951456310676, 0.39083658854166664, 0.021052631578947368, 0.39083658854166664, 0.0, 0.0]","[0.36342156862745095, 0.355264297931318, 0.35787114693967864, 0.3562124743652501]","[0.683105107976054, 0.730203410590894, 0, 0, 0, 0, 0, 0, 0, 0]"
9543.jpg,0.590625,0.555729167,0.555729167,0.649479167,"[0.0, 0.038834951456310676, 0.28486979166666665, 0.021052631578947368, 0.28486979166666665, 0.0, 0.0]","[0.5798219287715086, 0.3294829687331915, 0.5780974775326797, 0.3531025688967232]","[0.683687301537905, 0.695105209784302, 0, 0, 0, 0, 0, 0, 0, 0]"
9578.jpg,0.686842105,0.672368421,0.672368421,0.685526316,"[1.0, 0.1796116504854369, 0.22883780991735536, 0.19736842105263158, 0.1474147727272727, 0.15, 0.1]","[0.5074926637321595, 0.2009880668569941, 0.527015384459569, 0.19427213389319925]","[0.685801592852308, 0.734572188640064, 0, 0, 0, 0.623320419, 0, 0, 0, 0]"
9586.jpg,0.491428571,0.483809524,0.483809524,0.502857143,"[1.0, 0.009708737864077669, 0.8728323699421965, 0.015789473684210527, 0.7598369400786636, 0.25, 0.1]","[0.10435722365869425, 0.20320630793246436, 0.12289036699410412, 0.2280751399454875]","[0.677528489311022, 0.703489333492508, 0.315791673, 0, 0, 0, 0, 0, 0, 0]"
9636.jpg,0.587878788,0.561616162,0.561616162,0.637373738,"[1.0, 0.15048543689320387, 0.11549947835159102, 0.10526315789473684, 0.14551708398539384, 0.15, 0.1]","[0.6068925486861412, 0.24748433662934158, 0.6555885165751225, 0.2657780978810352]","[0.678176286246856, 0.711589044025398, 0, 0, 0, 0, 0, 0, 0, 0]"
9643.jpg,0.61,0.627222222,0.627222222,0.643888889,"[1.0, 0.21359223300970873, 0.1848433242506812, 0.21842105263157896, 0.12111290871934605, 0.25, 0.1]","[0.5173620986856281, 0.2064295665761441, 0.5668487204145963, 0.18785900393302066]","[0.43994393534137, 0.446776201176826, 0.579447996, 0, 0, 0, 0, 0, 0, 0]"
9658.jpg,0.703333333,0.740555556,0.740555556,0.735,"[1.0, 0.47572815533980584, 0.07883138020833333, 0.16578947368421051, 0.08235677083333333, 0.55, 0.7]","[0.37284311375556933, 0.1426012839688778, 0.6652408598856209, 0.23425002989987798]","[0.549588913475193, 0.542459527391366, 0, 0, 0, 0.603748053, 0, 0, 0, 0]"
9671.jpg,0.58125,0.603125,0.603125,0.577083334,"[1.0, 0.13592233009708737, 0.310324970657277, 0.02894736842105263, 0.5130868544600939, 0.25, 0.1]","[0.5788792600373482, 0.14488792432522496, 0.756540464190371, 0.18879386714684995]","[0.475733726578381, 0.549261566346756, 0.24978889, 0, 0, 0, 0, 0, 0, 0]"
9744.jpg,0.706666667,0.703333334,0.703333334,0.692222223,"[1.0, 0.17475728155339806, 0.20816326530612245, 0.29210526315789476, 0.10864477040816327, 0.55, 0.1]","[0.30678180095567636, 0.22175788087471585, 0.3420590861344538, 0.24572840522413447]","[0.674851562754662, 0.698831305592632, 0, 0, 0, 0, 0, 0, 0, 0]"
9756.jpg,0.555882353,0.527941177,0.527941177,0.591666667,"[1.0, 0.09223300970873786, 0.6071193045563549, 0.0868421052631579, 0.3808640587529976, 0.25, 0.1]","[0.18721769957983195, 0.2893164618215781, 0.23957933653077537, 0.3395603426868583]","[0.67508296236715, 0.699724725145752, 0, 0, 0.428577065, 0.096998087, 0, 0, 0, 0]"
9783.jpg,0.585294118,0.640686275,0.640686275,0.552450981,"[1.0, 0.06796116504854369, 0.26760165662650603, 0.04473684210526316, 0.4585906124497992, 0.2, 0.1]","[0.2724952771806397, 0.10989201879936365, 0.5235827132057642, 0.2210629545000305]","[0.66960058577074, 0.67832620804797, 0.515086846, 0, 0, 0, 0, 0, 0, 0]"
9857.jpg,0.614285714,0.621428572,0.621428572,0.602380952,"[1.0, 0.08737864077669903, 0.23459312678062677, 0.10789473684210527, 0.15, 0.25, 0.9]","[0.4218134384901501, 0.1681847370823502, 0.4764230350259762, 0.19597079662807118]","[0.672756613101269, 0.690704356836286, 0, 0, 0, 0, 0, 0, 0, 0]"
9868.jpg,0.542424242,0.533838384,0.533838384,0.574242424,"[1.0, 0.10194174757281553, 0.17685185185185184, 0.03684210526315789, 0.21747271825396824, 0.05, 0.3]","[0.4713649096002037, 0.28700966502511854, 0.49893534728706296, 0.2915445706394546]","[0.674674526754889, 0.692253871461894, 0, 0, 0, 0, 0, 0, 0, 0]"
9993.jpg,0.556666667,0.567222223,0.567222223,0.583888889,"[1.0, 0.07766990291262135, 0.4412532552083333, 0.08947368421052632, 0.15275716145833335, 0.35, 0.2]","[0.28562966853408034, 0.207115174815124, 0.3596247829861111, 0.26497875496337076]","[0.671847307848499, 0.687154922066176, 0, 0, 0, 0.543390069, 0, 0, 0, 0]"
10021.jpg,0.65,0.653703704,0.653703704,0.667592593,"[1.0, 0.21359223300970873, 0.18472005208333334, 0.08947368421052632, 0.22804036458333332, 0.2, 0.8]","[0.43443960917700414, 0.1359096869184581, 0.654807457618464, 0.17428416621785864]","[0.678165356697751, 0.711547377738558, 0.335445068, 0, 0, 0.149232713, 0, 0, 0, 0]"
10045.jpg,0.694117647,0.655882353,0.655882353,0.704901961,"[0.0, 0.038834951456310676, 0.573857421875, 0.021052631578947368, 0.573857421875, 0.0, 0.0]","[0.25547885820995064, 0.32631538517661257, 0.2546787939133987, 0.32813124266641225]","[0.676531422796447, 0.705298327511564, 0, 0, 0, 0, 0, 0, 0, 0]"
10106.jpg,0.503030303,0.504040404,0.504040404,0.52929293,"[0.0, 0.038834951456310676, 0.249208984375, 0.021052631578947368, 0.249208984375, 0.0, 0.0]","[0.3341142161562612, 0.2574439906815987, 0.33978250102124186, 0.2580642510217699]","[0.519231043679844, 0.573065011044506, 0, 0, 0, 0, 0, 0, 0, 0]"
10188.jpg,0.513333333,0.456666667,0.456666667,0.567777778,"[0.5, 0.11165048543689321, 0.14126904121863798, 0.12368421052631579, 0.13880768369175628, 0.3, 0.2]","[0.5758719209333217, 0.25864918703994844, 0.5925051940579099, 0.26337214829162364]","[0.682208817385764, 0.72684396450834, 0, 0, 0, 0, 0, 0, 0, 0]"
10213.jpg,0.684375,0.680729167,0.680729167,0.696354167,"[0.0, 0.038834951456310676, 0.24849934895833334, 0.021052631578947368, 0.24849934895833334, 0.0, 0.0]","[0.4008891056422569, 0.28969947363316106, 0.4015648233251634, 0.29106672573408826]","[0.675713450910186, 0.702154781818424, 0, 0, 0, 0, 0, 0, 0, 0.928125]"
10289.jpg,0.716666667,0.747222223,0.747222223,0.697222223,"[1.0, 0.21359223300970873, 0.12381167721837001, 0.13157894736842105, 0.14697517837403276, 0.1, 0.1]","[0.4918064155486756, 0.21965639210388205, 0.6956745503949746, 0.24447845692452197]","[0.672126071521942, 0.688244499247716, 0.329411722, 0, 0, 0.095592474, 0, 0, 0, 0]"
10401.jpg,0.5,0.545698925,0.545698925,0.497311828,"[1.0, 0.13592233009708737, 0.24018392527675278, 0.17105263157894737, 0.11937269372693728, 0.45, 0.1]","[0.49256973622782446, 0.18338117950016755, 0.5294239517762825, 0.18398185602039743]","[0.593151158167349, 0.64072461803309, 0, 0, 0, 0, 0, 0, 0, 0]"
10406.jpg,0.491176471,0.515196079,0.515196079,0.441666667,"[1.0, 0.22330097087378642, 0.2871567185091775, 0.5368421052631579, 0.06788566624632199, 0.55, 0.1]","[0.3079498466053088, 0.24766318900025364, 0.34779671045943944, 0.2737816485219335]","[0.535359902172462, 0.593816046622022, 0.476498523, 0.080051838, 0, 0, 0, 0, 0, 0.916211293]"
10495.jpg,0.455555556,0.445370371,0.445370371,0.442424243,"[1.0, 0.019417475728155338, 0.8470820189274448, 0.07631578947368421, 0.22577362175153973, 0.15, 0.1]","[0.05280008453085376, 0.09378143738698953, 0.07972971102215859, 0.1277662336209726]","[0.486343317330406, 0.512143653158718, 0, 0.424204509, 0, 0, 0, 0, 0, 0]"
10549.jpg,0.506060606,0.43989899,0.43989899,0.545959596,"[1.0, 0.043689320388349516, 0.36853515625, 0.08421052631578947, 0.24958658854166665, 0.3, 0.1]","[0.12554635948339068, 0.07284696098063041, 0.19532882710375818, 0.1200301926151912]","[0.5209840776818, 0.5793941980999, 0, 0, 0, 0, 0, 0, 0, 0]"
10679.jpg,0.690322581,0.656989248,0.656989248,0.667741936,"[1.0, 0.13592233009708737, 0.29950846354166666, 0.20789473684210527, 0.20439778645833334, 0.5, 0.7]","[0.2349887871815393, 0.17115363221939983, 0.28533559283088233, 0.20657706490008043]","[0.678141724223303, 0.711457278546568, 0, 0, 0, 0.838852991, 0, 0, 0, 0]"
10746.jpg,0.703225807,0.679569893,0.679569893,0.722580646,"[1.0, 0.1650485436893204, 0.28924153645833334, 0.1868421052631579, 0.25993489583333335, 0.75, 0.1]","[0.4963210284113645, 0.3373251286443043, 0.551608149509804, 0.31721360162243395]","[0.68104958179634, 0.702514978131878, 0.233774925, 0, 0, 0, 0, 0, 0, 0]"
10789.jpg,0.643333333,0.632777778,0.632777778,0.666111111,"[1.0, 0.16990291262135923, 0.17664541409311285, 0.20789473684210527, 0.2617453676031082, 0.4, 0.8]","[0.5790732959850607, 0.3285439266917853, 0.5970373235300629, 0.33974809762374464]","[0.678394799359588, 0.712421702265736, 0.599762841, 0, 0, 0, 0, 0, 0, 0.884126984]"
10827.jpg,0.84375,0.84375,0.84375,0.838541667,"[1.0, 0.22330097087378642, 0.1805901759530792, 0.26842105263157895, 0.08533724340175954, 0.3, 0.1]","[0.36961259079903147, 0.214085521903615, 0.43937534141222473, 0.25958576137653067]","[0.672943679182466, 0.688449757831222, 0.507006605, 0, 0, 0.43291278, 0, 0, 0, 0]"
10838.jpg,0.776470588,0.775490196,0.775490196,0.760784314,"[1.0, 0.23300970873786409, 0.15225193298969072, 0.17105263157894737, 0.08353414948453608, 0.1, 0.1]","[0.612592953848206, 0.2596757296821512, 0.7214575879320801, 0.23290905072172632]","[0.678352208716324, 0.712259463221042, 0.720859144, 0.932668774, 0, 0, 0, 0, 0, 0]"
10908.jpg,0.709756098,0.659756098,0.659756098,0.708536586,"[1.0, 0.21359223300970873, 0.13161458333333334, 0.4026315789473684, 0.07029622395833333, 0.4, 0.1]","[0.3816453664799253, 0.23085963384534985, 0.4260944521037582, 0.25168721243913295]","[0.670561274541034, 0.682111690504606, 0, 0.686406529, 0.6484375, 0.8224777, 0, 0, 0, 0]"
10958.jpg,0.672972973,0.66981982,0.66981982,0.66981982,"[1.0, 0.1796116504854369, 0.14133489461358315, 0.15526315789473685, 0.10197599531615925, 0.2, 1.0]","[0.5200436255583315, 0.13656607876627996, 0.56737056297929, 0.14475751928072284]","[0.675764204367875, 0.702350130836792, 0.343019614, 0.716531102, 0, 0.657454592, 0, 0, 0, 0]"
11033.jpg,0.606666667,0.547777778,0.547777778,0.625555556,"[0.0, 0.038834951456310676, 0.21042317708333333, 0.021052631578947368, 0.21042317708333333, 0.0, 0.0]","[0.4728594457917395, 0.2317618552315339, 0.47236748110702614, 0.2429388839899745]","[0.526951113090098, 0.60059129393255, 0.374908095, 0, 0, 0, 0, 0, 0, 0]"
11187.jpg,0.522580645,0.524731183,0.524731183,0.551612903,"[1.0, 0.0825242718446602, 0.1910943675889328, 0.08157894736842106, 0.11186388339920948, 0.1, 0.1]","[0.45971041825821235, 0.2959682764367023, 0.4882517752654421, 0.3040311879865988]","[0.671046151395886, 0.684016385680628, 0, 0, 0, 0.111254242, 0, 0, 0, 0]"
11505.jpg,0.625,0.6875,0.6875,0.645833334,"[1.0, 0.2621359223300971, 0.14160834942084943, 0.15, 0.11874396718146718, 0.4, 0.1]","[0.2969343292872704, 0.1445113772009122, 0.4957061946400182, 0.25926436228223754]","[0.680688076170366, 0.717289598762492, 0.945806641, 0, 0, 0, 0, 0, 0, 0]"
11569.jpg,0.490322581,0.524731183,0.524731183,0.497849463,"[1.0, 0.014563106796116505, 0.576242816091954, 0.015789473684210527, 0.5650395114942529, 0.15, 0.1]","[0.6206381943021111, 0.4597526600560363, 0.6301111533693937, 0.46503683853504374]","[0.475027923389337, 0.53538707037371, 0, 0, 0, 0.436386303, 0, 0, 0, 0]"
11599.jpg,0.548571429,0.550476191,0.550476191,0.564761905,"[1.0, 0.12135922330097088, 0.5015275837988827, 0.2131578947368421, 0.20290386405959032, 0.4, 0.1]","[0.18644656787446162, 0.2329888393365993, 0.22790270018621975, 0.2645392210267006]","[0.679956416218378, 0.718351987881168, 0.327761824, 0, 0, 0, 0, 0, 0, 0]"
11651.jpg,0.7,0.697222222,0.697222222,0.720370371,"[1.0, 0.25728155339805825, 0.21132936730646912, 0.2657894736842105, 0.10302316010027313, 0.45, 0.1]","[0.3596570687098369, 0.23384412808713959, 0.5655314996878386, 0.33081528772982727]","[0.675497452367819, 0.701322963611148, 0, 0, 0, 0.865383087, 0, 0, 0, 0]"
11813.jpg,0.594444444,0.588888889,0.588888889,0.625925926,"[1.0, 0.3786407766990291, 0.10127221903669725, 0.2631578947368421, 0.0994194380733945, 0.4, 1.0]","[0.399577528379773, 0.2442026942648975, 0.5400842243434071, 0.2557116085340052]","[0.676369278648002, 0.703887271031554, 0, 0, 0, 0, 0, 0, 0, 0]"
12306.jpg,0.551428571,0.537619048,0.537619048,0.585238095,"[0.0, 0.038834951456310676, 0.287412109375, 0.021052631578947368, 0.287412109375, 0.0, 0.0]","[0.5856025743630785, 0.34109313156617443, 0.5859724137050654, 0.3494960564885088]","[0.681184107169518, 0.702101970276626, 0, 0, 0, 0.342580955, 0, 0, 0, 0]"
12423.jpg,0.461290323,0.510215054,0.510215054,0.327419355,"[1.0, 0.24271844660194175, 0.11006116207951071, 0.15263157894736842, 0.08652905198776759, 0.15, 0.1]","[0.4063312825130052, 0.2668223606755228, 0.5491454098458955, 0.2930967455904139]","[0.516113655154886, 0.575491204575506, 0, 0, 0, 0, 0, 0, 0, 0]"
